indexed_2,tiff,indexed_4,indexed_1,dpi400,dpi200,dpi100,dpi50,indexed_8,high_quality,full_hd_resolution,low_quality,anyScriptOrigin,sd_resolution,validate,jpg,png,4k_resolution,onload,pdf,config,workload,time,max-resident-size
False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,947,village,2.52,609844
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,corona,3.17,267488
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,cranium,2.37,451288
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,cubus,7.29,1822836
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,flame,2.03,449796
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,france,4.12,1070604
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,frisco,6.4,1276024
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,jelly,4.22,447696
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,karte,18.72,2613084
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,mandelbrot,1.68,278592
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,strawberry,2.34,367480
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,948,village,17.3,681820
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,corona,1.61,202976
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,cranium,1.92,419432
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,cubus,6.94,2063300
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,flame,2.19,599868
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,france,3.2,977016
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,frisco,5.19,1364380
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,jelly,1.94,320136
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,karte,12.41,2966748
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,mandelbrot,1.35,311384
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,strawberry,1.72,320380
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,949,village,5.01,550768
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,corona,3.16,273288
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,cranium,2.18,449992
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,cubus,7.03,1849820
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,flame,1.93,450016
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,france,3.91,1074600
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,frisco,5.82,1290192
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,jelly,4.08,441500
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,karte,18.24,2599212
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,mandelbrot,1.68,274500
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,strawberry,2.27,369460
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,950,village,17.16,665160
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,corona,1.35,243800
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,cranium,3.11,954504
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,cubus,7.24,2691324
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,flame,2.34,569280
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,france,5.64,1676272
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,frisco,6.54,2086984
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,jelly,2.17,501856
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,karte,10.13,4228720
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,mandelbrot,1.47,305456
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,strawberry,2.15,483484
False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,951,village,3.48,972360
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,corona,1.69,305116
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,cranium,1.77,488996
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,cubus,6.24,1700684
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,flame,1.65,487228
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,france,3.43,1011256
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,frisco,4.48,1225288
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,jelly,1.61,396972
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,952,karte,18.06,2662080
