OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,MV_STORE,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,PAGE_STORE,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,config,workload,throughput
True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,970,ycsb-2400,12572.79281737301
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,voter-16,25447.43327141125
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,smallbank-10,11690.275120389568
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,tpcc-8,579.8943399219653
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,ycsb-600,19561.25847989561
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,tpcc-2,694.6583798321456
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,smallbank-1,18614.436766129933
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,ycsb-2400,12999.601757459655
True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,971,voter-2,25455.01659708962
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,voter-2,46250.29998612491
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,ycsb-2400,17328.803133405563
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,smallbank-1,25735.563191710746
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,tpcc-2,887.1016248384507
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,ycsb-600,24346.91403795816
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,tpcc-8,1019.4103223325452
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,smallbank-10,18159.814566889865
True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,972,voter-16,46230.899988442274
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,ycsb-2400,16743.684566530097
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,smallbank-1,21539.28325356697
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,tpcc-2,788.7158973400352
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,voter-2,31754.11663014944
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,voter-16,29491.033270910648
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,smallbank-10,13280.312695098575
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,ycsb-600,23844.71226538351
False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,973,tpcc-8,631.9779396017452
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,voter-2,24153.64995773111
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,tpcc-2,622.7651325366597
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,smallbank-1,15080.06454400358
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,ycsb-2400,13467.808013000034
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,tpcc-8,543.0498741572425
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,ycsb-600,19548.198833170674
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,voter-16,25306.216588639167
True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,974,smallbank-10,11615.79866995572
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,tpcc-2,889.2043658728915
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,smallbank-1,25059.587418038354
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,ycsb-2400,15366.616494560563
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,voter-2,46905.33277985041
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,smallbank-10,17246.987750272754
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,voter-16,46175.38332409826
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,tpcc-8,998.7829189310452
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,975,ycsb-600,20809.70643106573
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,ycsb-600,21815.29788230032
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,tpcc-8,581.4126569736583
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,voter-16,29233.36661112327
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,smallbank-10,12048.915064009192
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,voter-2,28437.16661500581
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,ycsb-2400,14041.25864779122
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,smallbank-1,18168.773339398096
False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,976,tpcc-2,685.7945624263538
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,smallbank-10,11789.441681816092
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,voter-16,25464.03333206013
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,ycsb-600,18770.708339805424
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,tpcc-8,514.7611266529933
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,ycsb-2400,12155.715414020193
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,smallbank-1,15726.75338799986
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,tpcc-2,640.4904812439646
True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,977,voter-2,24914.683254852083
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,ycsb-2400,19411.917066619364
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,tpcc-2,930.8911139461492
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,smallbank-1,25787.194017645063
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,voter-2,47374.68333254376
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,smallbank-10,18712.59140977843
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,voter-16,46582.73326190648
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,ycsb-600,26491.8935525556
True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,978,tpcc-8,964.037201313577
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,voter-2,29566.033315100947
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,ycsb-2400,13611.474378861789
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,tpcc-2,690.0234567515874
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,smallbank-1,17464.03795108423
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,ycsb-600,23078.40812870364
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,tpcc-8,602.0592208397335
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,voter-16,29201.48329683148
True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,979,smallbank-10,12284.288957440776
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,ycsb-2400,19526.51048127176
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,tpcc-2,891.7014353658323
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,smallbank-1,25759.988427925506
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,voter-2,47819.19985096349
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,voter-16,47564.29988188199
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,smallbank-10,18376.09262220225
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,ycsb-600,24619.60198554642
False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,980,tpcc-8,346.03247817173565
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,voter-2,24826.249962760627
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,ycsb-2400,13513.060201629363
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,tpcc-2,703.0603485679735
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,smallbank-1,17056.41080494682
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,ycsb-600,19590.28681861662
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,tpcc-8,566.6930319141449
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,smallbank-10,11643.621886461257
False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,981,voter-16,25365.59994461844
True,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,982,voter-16,32029.549982383745
