NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config,workload,time,max-resident-size,Resampling,ABR,CBR,Lowpass,Highpass,LowpassWidth,HighpassWidth,VBRRange
True,True,True,False,False,True,True,False,False,True,False,True,False,1390,single-channel.wav,0.67,402364,8,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1390,speech.wav,1.5,414692,8,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1390,sweep.wav,0.33,140364,8,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1391,beethoven.wav,5.91,420540,22,320,160,20000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1391,dual-channel.wav,2.3,425124,22,320,160,20000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1391,helix.wav,4.15,416408,22,320,160,20000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1391,single-channel.wav,1.15,409540,22,320,160,20000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1391,speech.wav,3.0,408088,22,320,160,20000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1391,sweep.wav,0.42,180976,22,320,160,20000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1392,beethoven.wav,6.55,662304,48,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1392,dual-channel.wav,7.44,435056,48,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1392,helix.wav,7.19,422752,48,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1392,single-channel.wav,1.94,411120,48,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1392,speech.wav,4.85,415600,48,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1392,sweep.wav,0.57,215528,48,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1393,beethoven.wav,10.37,407148,44,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1393,dual-channel.wav,2.95,422524,44,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1393,helix.wav,5.38,431584,44,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1393,single-channel.wav,1.55,408208,44,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1393,speech.wav,5.31,413004,44,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1393,sweep.wav,0.66,202148,44,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1394,beethoven.wav,8.01,559948,48,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1394,dual-channel.wav,4.3,426864,48,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1394,helix.wav,7.55,426132,48,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1394,single-channel.wav,2.15,406228,48,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1394,speech.wav,5.36,405344,48,320,320,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1394,sweep.wav,0.57,215664,48,320,320,20000,30000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1395,beethoven.wav,19.2,410232,48,320,320,20000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1395,dual-channel.wav,6.6,432072,48,320,320,20000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1395,helix.wav,11.89,436712,48,320,320,20000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1395,single-channel.wav,3.57,415248,48,320,320,20000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1395,speech.wav,8.7,429196,48,320,320,20000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1395,sweep.wav,1.04,342172,48,320,320,20000,20000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1396,beethoven.wav,5.85,416204,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1396,dual-channel.wav,1.89,411468,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1396,helix.wav,3.26,410100,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1396,single-channel.wav,1.16,408784,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1396,speech.wav,3.33,411944,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1396,sweep.wav,0.39,180272,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1397,beethoven.wav,5.27,412932,22,320,8,10000,25000,2000,2000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1397,dual-channel.wav,1.8,409436,22,320,8,10000,25000,2000,2000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1397,helix.wav,2.71,404236,22,320,8,10000,25000,2000,2000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1397,single-channel.wav,1.16,409084,22,320,8,10000,25000,2000,2000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1397,speech.wav,2.77,413088,22,320,8,10000,25000,2000,2000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1397,sweep.wav,0.37,175088,22,320,8,10000,25000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1398,beethoven.wav,11.37,516056,48,320,320,20000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1398,dual-channel.wav,4.75,427808,48,320,320,20000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1398,helix.wav,7.96,425356,48,320,320,20000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1398,single-channel.wav,2.56,415644,48,320,320,20000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1398,speech.wav,7.44,410392,48,320,320,20000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1398,sweep.wav,0.7,216652,48,320,320,20000,30000,2000,1000,0
True,True,True,False,False,False,False,False,False,True,True,True,False,1399,beethoven.wav,2.0,584244,8,320,8,5000,30000,1000,2000,1
True,True,True,False,False,False,False,False,False,True,True,True,False,1399,dual-channel.wav,0.89,395124,8,320,8,5000,30000,1000,2000,1
True,True,True,False,False,False,False,False,False,True,True,True,False,1399,helix.wav,1.37,402572,8,320,8,5000,30000,1000,2000,1
True,True,True,False,False,False,False,False,False,True,True,True,False,1399,single-channel.wav,0.55,382612,8,320,8,5000,30000,1000,2000,1
True,True,True,False,False,False,False,False,False,True,True,True,False,1399,speech.wav,0.84,390980,8,320,8,5000,30000,1000,2000,1
True,True,True,False,False,False,False,False,False,True,True,True,False,1399,sweep.wav,0.31,140900,8,320,8,5000,30000,1000,2000,1
True,False,True,True,False,True,False,False,False,True,True,True,False,1400,beethoven.wav,2.84,622572,8,320,8,10000,30000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1400,dual-channel.wav,1.44,422044,8,320,8,10000,30000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1400,helix.wav,2.09,423420,8,320,8,10000,30000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1400,single-channel.wav,0.71,405140,8,320,8,10000,30000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1400,speech.wav,1.31,413344,8,320,8,10000,30000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1400,sweep.wav,0.33,140080,8,320,8,10000,30000,1000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1401,beethoven.wav,6.67,413360,22,320,320,5000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1401,dual-channel.wav,2.52,422336,22,320,320,5000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1401,helix.wav,4.07,419752,22,320,320,5000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1401,single-channel.wav,1.45,408200,22,320,320,5000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1401,speech.wav,3.12,411152,22,320,320,5000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1401,sweep.wav,0.4,183388,22,320,320,5000,25000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1402,beethoven.wav,2.26,626888,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1402,dual-channel.wav,1.38,419872,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1402,helix.wav,1.92,423656,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1402,single-channel.wav,0.64,398928,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1402,speech.wav,1.0,409620,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1402,sweep.wav,0.33,136708,8,320,8,20000,30000,1000,2000,0
True,True,False,False,False,True,False,False,False,True,True,True,False,1403,beethoven.wav,8.05,503148,48,320,320,20000,30000,2000,1000,0
True,True,False,False,False,True,False,False,False,True,True,True,False,1403,dual-channel.wav,4.12,433592,48,320,320,20000,30000,2000,1000,0
True,True,False,False,False,True,False,False,False,True,True,True,False,1403,helix.wav,7.22,432056,48,320,320,20000,30000,2000,1000,0
True,True,False,False,False,True,False,False,False,True,True,True,False,1403,single-channel.wav,1.97,407300,48,320,320,20000,30000,2000,1000,0
True,True,False,False,False,True,False,False,False,True,True,True,False,1403,speech.wav,5.64,407072,48,320,320,20000,30000,2000,1000,0
True,True,False,False,False,True,False,False,False,True,True,True,False,1403,sweep.wav,0.58,213404,48,320,320,20000,30000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1404,beethoven.wav,13.67,406240,44,320,320,5000,30000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1404,dual-channel.wav,3.4,423004,44,320,320,5000,30000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1404,helix.wav,6.12,435504,44,320,320,5000,30000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1404,single-channel.wav,2.05,409692,44,320,320,5000,30000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1404,speech.wav,6.72,414284,44,320,320,5000,30000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1404,sweep.wav,0.75,214716,44,320,320,5000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1406,beethoven.wav,3.5,548644,8,320,160,5000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1406,dual-channel.wav,1.57,416172,8,320,160,5000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1406,helix.wav,2.1,419188,8,320,160,5000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1406,single-channel.wav,0.84,406300,8,320,160,5000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1406,speech.wav,1.58,406660,8,320,160,5000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1406,sweep.wav,0.34,140392,8,320,160,5000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1407,beethoven.wav,7.32,410420,22,320,8,5000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1407,dual-channel.wav,2.56,423072,22,320,8,5000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1407,helix.wav,4.46,421172,22,320,8,5000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1407,single-channel.wav,1.35,410060,22,320,8,5000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1407,speech.wav,3.36,412312,22,320,8,5000,30000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1407,sweep.wav,0.47,185820,22,320,8,5000,30000,2000,1000,0
False,True,True,False,False,True,False,False,False,True,True,True,False,1408,beethoven.wav,6.65,417336,22,320,320,20000,25000,1000,2000,0
False,True,True,False,False,True,False,False,False,True,True,True,False,1408,dual-channel.wav,2.56,423372,22,320,320,20000,25000,1000,2000,0
False,True,True,False,False,True,False,False,False,True,True,True,False,1408,helix.wav,4.19,433596,22,320,320,20000,25000,1000,2000,0
False,True,True,False,False,True,False,False,False,True,True,True,False,1408,single-channel.wav,1.2,408076,22,320,320,20000,25000,1000,2000,0
False,True,True,False,False,True,False,False,False,True,True,True,False,1408,speech.wav,3.32,419692,22,320,320,20000,25000,1000,2000,0
False,True,True,False,False,True,False,False,False,True,True,True,False,1408,sweep.wav,0.44,183848,22,320,320,20000,25000,1000,2000,0
True,False,True,False,False,True,False,True,False,True,False,False,True,1409,beethoven.wav,4.75,589656,8,320,320,10000,25000,2000,1000,0
True,False,True,False,False,True,False,True,False,True,False,False,True,1409,dual-channel.wav,1.47,414872,8,320,320,10000,25000,2000,1000,0
True,False,True,False,False,True,False,True,False,True,False,False,True,1409,helix.wav,2.25,418152,8,320,320,10000,25000,2000,1000,0
True,False,True,False,False,True,False,True,False,True,False,False,True,1409,single-channel.wav,1.04,415576,8,320,320,10000,25000,2000,1000,0
True,False,True,False,False,True,False,True,False,True,False,False,True,1409,speech.wav,2.27,420288,8,320,320,10000,25000,2000,1000,0
True,False,True,False,False,True,False,True,False,True,False,False,True,1409,sweep.wav,0.38,197288,8,320,320,10000,25000,2000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1410,beethoven.wav,4.75,608224,8,320,320,10000,30000,1000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1410,dual-channel.wav,1.66,423784,8,320,320,10000,30000,1000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1410,helix.wav,2.69,426952,8,320,320,10000,30000,1000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1410,single-channel.wav,1.06,405900,8,320,320,10000,30000,1000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1410,speech.wav,2.19,564956,8,320,320,10000,30000,1000,1000,0
